Name	version	spawnable	rare	level	maxlevel	levelreq	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	divide	multiply	add
null	100	1	1	1	45	1			30	925	skill	Bone Spirit	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bone Spirit	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Bone Spirit	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Bone Spirit	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Bone Spirit	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	FireGolem	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	FireGolem	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	FireGolem	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	FireGolem	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	FireGolem	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Revive	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Revive	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Revive	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Revive	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Revive	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Poison Mastery	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Poison Mastery	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Poison Mastery	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Poison Mastery	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Poison Mastery	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Killer Scythe	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Killer Scythe	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Killer Scythe	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Killer Scythe	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Killer Scythe	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Hells Gate	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Hells Gate	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Hells Gate	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Hells Gate	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Hells Gate	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Essense Shift	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Essense Shift	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	Essense Shift	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	Essense Shift	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	Essense Shift	3	5											nrin	namu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SBlade Fury	0	1											nrin	namu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SBlade Fury	1	2											nrin	namu									0	0	0
null	100	1	1	1		1			30	925	skill	SBlade Fury	2	3											nrin	namu									0	0	0
null	100	1	1	1		1			8	925	skill	SBlade Fury	2	4											nrin	namu									0	0	0
null	100	1	1	1		1			2	925	skill	SBlade Fury	3	5											nrin	namu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Sacrifice	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Sacrifice	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Sacrifice	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Sacrifice	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Sacrifice	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Smite	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Smite	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Smite	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Smite	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Smite	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Might	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Might	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Might	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Might	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Might	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Prayer	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Prayer	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Prayer	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Prayer	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Prayer	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Resist Fire	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Resist Fire	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Resist Fire	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Resist Fire	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Resist Fire	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Holy Bolt	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Holy Bolt	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Holy Bolt	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Holy Bolt	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Holy Bolt	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Holy Fire	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Holy Fire	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Holy Fire	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Holy Fire	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Holy Fire	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Thorns	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Thorns	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Thorns	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Thorns	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Thorns	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Defiance	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Defiance	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Defiance	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Defiance	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Defiance	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Resist Cold	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Resist Cold	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Resist Cold	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Resist Cold	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Resist Cold	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Zeal	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Zeal	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Zeal	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Zeal	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Zeal	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Charge	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Charge	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Charge	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Charge	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Charge	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blessed Aim	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blessed Aim	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blessed Aim	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blessed Aim	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blessed Aim	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Cleansing	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Cleansing	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Cleansing	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Cleansing	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Cleansing	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Resist Lightning	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Resist Lightning	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Resist Lightning	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Resist Lightning	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Resist Lightning	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Vengeance	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Vengeance	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Vengeance	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Vengeance	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Vengeance	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Blessed Hammer	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Blessed Hammer	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Blessed Hammer	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Blessed Hammer	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Blessed Hammer	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Concentration	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Concentration	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Concentration	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Concentration	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Concentration	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Holy Freeze	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Holy Freeze	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Holy Freeze	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Holy Freeze	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Holy Freeze	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Vigor	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Vigor	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Vigor	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Vigor	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Vigor	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Conversion	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Conversion	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Conversion	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Conversion	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Conversion	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Holy Shield	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Holy Shield	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Holy Shield	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Holy Shield	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Holy Shield	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Holy Shock	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Holy Shock	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Holy Shock	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Holy Shock	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Holy Shock	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Sanctuary	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Sanctuary	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Sanctuary	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Sanctuary	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Sanctuary	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Meditation	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Meditation	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Meditation	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Meditation	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Meditation	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fist of the Heavens	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fist of the Heavens	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Fist of the Heavens	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Fist of the Heavens	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Fist of the Heavens	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Fanaticism	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Fanaticism	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Fanaticism	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Fanaticism	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Fanaticism	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Conviction	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Conviction	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Conviction	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Conviction	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Conviction	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Redemption	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Redemption	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Redemption	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Redemption	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Redemption	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Salvation	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Salvation	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Salvation	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Salvation	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Salvation	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Aura of Divinity	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Aura of Divinity	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Aura of Divinity	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Aura of Divinity	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Aura of Divinity	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Arrow of Confession	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Arrow of Confession	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Arrow of Confession	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Arrow of Confession	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Arrow of Confession	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Sacred Piercer	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Sacred Piercer	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	Sacred Piercer	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	Sacred Piercer	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	Sacred Piercer	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SGrim Ward	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SGrim Ward	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	SGrim Ward	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	SGrim Ward	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	SGrim Ward	3	5											prin	pamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	SSummon Grizzly	0	1											prin	pamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	SSummon Grizzly	1	2											prin	pamu									0	0	0
null	100	1	1	1		1			30	925	skill	SSummon Grizzly	2	3											prin	pamu									0	0	0
null	100	1	1	1		1			8	925	skill	SSummon Grizzly	2	4											prin	pamu									0	0	0
null	100	1	1	1		1			2	925	skill	SSummon Grizzly	3	5											prin	pamu									0	0	0
																																					
																																					
null	100	1	1	1	45	1			30	925	skill	Bash	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Bash	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Bash	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Bash	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Bash	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Sword Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Sword Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Sword Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Sword Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Sword Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Axe Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Axe Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Axe Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Axe Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Axe Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Mace Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Mace Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Mace Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Mace Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Mace Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Howl	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Howl	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Howl	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Howl	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Howl	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Find Potion	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Find Potion	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Find Potion	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Find Potion	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Find Potion	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Leap	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Leap	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Leap	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Leap	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Leap	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Double Swing	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Double Swing	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Double Swing	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Double Swing	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Double Swing	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Pole Arm Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Pole Arm Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Pole Arm Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Pole Arm Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Pole Arm Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Throwing Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Throwing Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Throwing Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Throwing Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Throwing Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Spear Mastery	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Spear Mastery	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Spear Mastery	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Spear Mastery	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Spear Mastery	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Taunt	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Taunt	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Taunt	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Taunt	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Taunt	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Shout	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Shout	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Shout	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Shout	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Shout	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Stun	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Stun	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Stun	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Stun	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Stun	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Double Throw	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Double Throw	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Double Throw	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Double Throw	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Double Throw	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Increased Stamina	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Increased Stamina	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Increased Stamina	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Increased Stamina	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Increased Stamina	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Find Item	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Find Item	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Find Item	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Find Item	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Find Item	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Leap Attack	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Leap Attack	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Leap Attack	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Leap Attack	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Leap Attack	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Concentrate	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Concentrate	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Concentrate	2	3											brin	bamu									0	0	0
null	100	1	1	1		1			8	925	skill	Concentrate	2	4											brin	bamu									0	0	0
null	100	1	1	1		1			2	925	skill	Concentrate	3	5											brin	bamu									0	0	0
																																					
null	100	1	1	1	45	1			30	925	skill	Iron Skin	0	1											brin	bamu									0	0	0
null	100	1	1	1	60	1			30	925	skill	Iron Skin	1	2											brin	bamu									0	0	0
null	100	1	1	1		1			30	925	skill	Iron Skin	2	3											brin	bamu									0	0	0
